ID;Название трека;ID альбома;ID жанра;Длительность;Размер;Стоимость;исполнитель
489;Into The Light;40;1;76303;2452653;158,00;55
490;River Song;40;1;439510;14359478;50,00;55
491;She Give Me ...;40;1;252551;8385478;191,00;55
492;Don't You Cry;40;1;347036;11269612;128,00;55
493;Love Is Blind;40;1;344999;11409720;183,00;55
494;Slave;40;1;291892;9425200;163,00;55
495;Cry For Love;40;1;293015;9567075;92,00;55
496;Living On Love;40;1;391549;12785876;121,00;55
497;Midnight Blue;40;1;298631;9750990;191,00;55
498;Too Many Tears;40;1;359497;11810238;175,00;55
499;Don't Lie To Me;40;1;283585;9288007;175,00;55
500;Wherever You May Go;40;1;239699;7803074;126,00;55
501;Grito De Alerta;41;7;202213;6539422;165,00;56
502;NГЈo DГЎ Mais Pra Segurar (Explode CoraГ§ГЈo);41;7;219768;7083012;123,00;56
503;ComeГ§aria Tudo Outra Vez;41;7;196545;6473395;74,00;56
504;O Que Г‰ O Que Г‰ ?;41;7;259291;8650647;133,00;56
505;Sangrando;41;7;169717;5494406;105,00;56
506;Diga LГЎ, CoraГ§ГЈo;41;7;255921;8280636;105,00;56
507;Lindo Lago Do Amor;41;7;249678;8353191;154,00;56
508;Eu Apenas Queria Que VoГ§ГЄ Soubesse;41;7;155637;5130056;145,00;56
509;Com A Perna No Mundo;41;7;227448;7747108;143,00;56
510;E Vamos ГЂ Luta;41;7;222406;7585112;63,00;56
511;Um Homem TambГ©m Chora (Guerreiro Menino);41;7;207229;6854219;161,00;56
512;Comportamento Geral;41;7;181577;5997444;119,00;56
513;Ponto De InterrogaГ§ГЈo;41;7;180950;5946265;69,00;56
514;Espere Por Mim, Morena;41;7;207072;6796523;155,00;56
515;Meia-Lua Inteira;23;7;222093;7466288;153,00;17
516;Voce e Linda;23;7;242938;8050268;190,00;17
517;Um Indio;23;7;195944;6453213;75,00;17
518;Podres Poderes;23;7;259761;8622495;69,00;17
519;Voce Nao Entende Nada - Cotidiano;23;7;421982;13885612;165,00;17
520;O Estrangeiro;23;7;374700;12472890;117,00;17
521;Menino Do Rio;23;7;147670;4862277;75,00;17
522;Qualquer Coisa;23;7;193410;6372433;189,00;17
523;Sampa;23;7;185051;6151831;181,00;17
524;Queixa;23;7;299676;9953962;97,00;17
525;O Leaozinho;23;7;184398;6098150;140,00;17
526;Fora Da Ordem;23;7;354011;11746781;164,00;17
527;Terra;23;7;401319;13224055;189,00;17
528;Alegria, Alegria;23;7;169221;5497025;200,00;17
529;Balada Do Louco;42;4;241057;7852328;196,00;57
530;Ando Meio Desligado;42;4;287817;9484504;84,00;57
531;Top Top;42;4;146938;4875374;162,00;57
532;Baby;42;4;177188;5798202;193,00;57
533;A E O Z;42;4;518556;16873005;170,00;57
534;Panis Et Circenses;42;4;125152;4069688;139,00;57
535;ChГЈo De Estrelas;42;4;284813;9433620;83,00;57
536;Vida De Cachorro;42;4;195186;6411149;111,00;57
537;Bat Macumba;42;4;187794;6295223;175,00;57
538;Desculpe Babe;42;4;170422;5637959;142,00;57
539;Rita Lee;42;4;189257;6270503;84,00;57
540;Posso Perder Minha Mulher, Minha MГЈe, Desde Que Eu Tenha O Rock And Roll;42;4;222955;7346254;99,00;57
541;Banho De Lua;42;4;221831;7232123;157,00;57
542;Meu Refrigerador NГЈo Funciona;42;4;382981;12495906;152,00;57
543;Burn;43;1;453955;14775708;138,00;58
544;Stormbringer;43;1;277133;9050022;163,00;58
545;Gypsy;43;1;339173;11046952;85,00;58
546;Lady Double Dealer;43;1;233586;7608759;86,00;58
547;Mistreated;43;1;758648;24596235;174,00;58
548;Smoke On The Water;43;1;618031;20103125;118,00;58
549;You Fool No One;43;1;804101;26369966;148,00;58
550;Custard Pie;44;1;253962;8348257;54,00;22
551;The Rover;44;1;337084;11011286;170,00;22
552;In My Time Of Dying;44;1;666017;21676727;179,00;22
553;Houses Of The Holy;44;1;242494;7972503;189,00;22
554;Trampled Under Foot;44;1;336692;11154468;106,00;22
555;Kashmir;44;1;508604;16686580;198,00;22
556;Imperatriz;45;7;339173;11348710;190,00;21
557;Beija-Flor;45;7;327000;10991159;70,00;21
558;Viradouro;45;7;344320;11484362;79,00;21
559;Mocidade;45;7;261720;8817757;69,00;21
560;Unidos Da Tijuca;45;7;338834;11440689;71,00;21
561;Salgueiro;45;7;305920;10294741;53,00;21
562;Mangueira;45;7;298318;9999506;179,00;21
563;UniГЈo Da Ilha;45;7;330945;11100945;143,00;21
564;Grande Rio;45;7;307252;10251428;129,00;21
565;Portela;45;7;319608;10712216;89,00;21
566;Caprichosos;45;7;351320;11870956;127,00;21
567;TradiГ§ГЈo;45;7;269165;9114880;112,00;21
568;ImpГ©rio Serrano;45;7;334942;11161196;171,00;21
569;Tuiuti;45;7;259657;8749492;133,00;21
570;(Da Le) Yaleo;46;1;353488;11769507;87,00;59
571;Love Of My Life;46;1;347820;11634337;118,00;59
572;Put Your Lights On;46;1;285178;9394769;196,00;59
573;Africa Bamba;46;1;282827;9492487;59,00;59
574;Smooth;46;1;298161;9867455;188,00;59
575;Do You Like The Way;46;1;354899;11741062;81,00;59
576;Maria Maria;46;1;262635;8664601;62,00;59
577;Migra;46;1;329064;10963305;126,00;59
578;Corazon Espinado;46;1;276114;9206802;96,00;59
579;Wishing It Was;46;1;292832;9771348;60,00;59
580;El Farol;46;1;291160;9599353;102,00;59
581;Primavera;46;1;378618;12504234;198,00;59
582;The Calling;46;1;747755;24703884;127,00;59
583;SoluГ§ГЈo;47;7;247431;8100449;73,00;37
584;Manuel;47;7;230269;7677671;174,00;37
585;Entre E OuГ§a;47;7;286302;9391004;130,00;37
586;Um Contrato Com Deus;47;7;202501;6636465;113,00;37
587;Um Jantar Pra Dois;47;7;244009;8021589;79,00;37
588;Vamos DanГ§ar;47;7;226194;7617432;132,00;37
589;Um Love;47;7;181603;6095524;191,00;37
590;Seis Da Tarde;47;7;238445;7935898;199,00;37
591;Baixo Rio;47;7;198008;6521676;89,00;37
592;Sombras Do Meu Destino;47;7;280685;9161539;144,00;37
593;Do You Have Other Loves?;47;7;295235;9604273;169,00;37
594;Agora Que O Dia Acordou;47;7;323213;10572752;145,00;37
595;JГЎ!!!;47;7;217782;7103608;114,00;37
596;A Rua;47;7;238027;7930264;123,00;37
597;Now's The Time;48;2;197459;6358868;197,00;68
598;Jeru;48;2;193410;6222536;142,00;68
599;Compulsion;48;2;345025;11254474;74,00;68
600;Tempus Fugit;48;2;231784;7548434;58,00;68
601;Walkin';48;2;807392;26411634;110,00;68
602;'Round Midnight;48;2;357459;11590284;120,00;68
603;Bye Bye Blackbird;48;2;476003;15549224;157,00;68
604;New Rhumba;48;2;277968;9018024;82,00;68
605;Generique;48;2;168777;5437017;100,00;68
606;Summertime;48;2;200437;6461370;174,00;68
607;So What;48;2;564009;18360449;87,00;68
608;The Pan Piper;48;2;233769;7593713;141,00;68
609;Someday My Prince Will Come;48;2;544078;17890773;176,00;68
610;My Funny Valentine (Live);49;2;907520;29416781;125,00;68
611;E.S.P.;49;2;330684;11079866;81,00;68
612;Nefertiti;49;2;473495;15478450;156,00;68
613;Petits Machins (Little Stuff);49;2;487392;16131272;173,00;68
614;Miles Runs The Voodoo Down;49;2;843964;27967919;184,00;68
615;Little Church (Live);49;2;196101;6273225;100,00;68
616;Black Satin;49;2;316682;10529483;156,00;68
617;Jean Pierre (Live);49;2;243461;7955114;154,00;68
618;Time After Time;49;2;220734;7292197;147,00;68
619;Portia;49;2;378775;12520126;175,00;68
620;Space Truckin';50;1;1196094;39267613;175,00;58
621;Going Down / Highway Star;50;1;913658;29846063;114,00;58
622;Mistreated (Alternate Version);50;1;854700;27775442;166,00;58
623;You Fool No One (Alternate Version);50;1;763924;24887209;182,00;58
624;Jeepers Creepers;51;2;185965;5991903;123,00;69
625;Blue Rythm Fantasy;51;2;348212;11204006;107,00;69
626;Drum Boogie;51;2;191555;6185636;165,00;69
627;Let Me Off Uptown;51;2;187637;6034685;127,00;69
628;Leave Us Leap;51;2;182726;5898810;156,00;69
629;Opus No.1;51;2;179800;5846041;77,00;69
630;Boogie Blues;51;2;204199;6603153;178,00;69
631;How High The Moon;51;2;201430;6529487;169,00;69
632;Disc Jockey Jump;51;2;193149;6260820;136,00;69
633;Up An' Atom;51;2;179565;5822645;122,00;69
634;Bop Boogie;51;2;189596;6093124;80,00;69
635;Lemon Drop;51;2;194089;6287531;75,00;69
636;Coronation Drop;51;2;176222;5899898;123,00;69
637;Overtime;51;2;163030;5432236;165,00;69
638;Imagination;51;2;289306;9444385;97,00;69
639;Don't Take Your Love From Me;51;2;282331;9244238;60,00;69
640;Midget;51;2;217025;7257663;79,00;69
641;I'm Coming Virginia;51;2;280163;9209827;94,00;69
642;Payin' Them Dues Blues;51;2;198556;6536918;110,00;69
643;Jungle Drums;51;2;199627;6546063;148,00;69
644;Showcase;51;2;201560;6697510;194,00;69
645;Swedish Schnapps;51;2;191268;6359750;168,00;69
646;Samba Da BГЄnГ§ГЈo;52;11;409965;13490008;61,00;70
647;Pot-Pourri N.Вє 4;52;11;392437;13125975;80,00;70
648;Onde Anda VocГЄ;52;11;168437;5550356;101,00;70
649;Samba Da Volta;52;11;170631;5676090;184,00;70
650;Canto De Ossanha;52;11;204956;6771624;104,00;70
651;Pot-Pourri N.Вє 5;52;11;219898;7117769;152,00;70
652;Formosa;52;11;137482;4560873;169,00;70
653;Como Г‰ Duro Trabalhar;52;11;226168;7541177;114,00;70
654;Minha Namorada;52;11;244297;7927967;97,00;70
655;Por Que SerГЎ;52;11;162142;5371483;121,00;70
656;Berimbau;52;11;190667;6335548;82,00;70
657;Deixa;52;11;179826;5932799;81,00;70
658;Pot-Pourri N.Вє 2;52;11;211748;6878359;59,00;70
659;Samba Em PrelГєdio;52;11;212636;6923473;148,00;70
660;Carta Ao Tom 74;52;11;162560;5382354;106,00;70
661;Linha de Passe (JoГЈo Bosco);53;7;230948;7902328;181,00;21
662;Pela Luz dos Olhos Teus (MiГєcha e Tom Jobim);53;7;163970;5399626;167,00;21
663;ChГЈo de Giz (Elba Ramalho);53;7;274834;9016916;113,00;21
664;Marina (Dorival Caymmi);53;7;172643;5523628;64,00;21
665;Aquarela (Toquinho);53;7;259944;8480140;133,00;21
666;CoraГ§ГЈo do Agreste (FafГЎ de BelГ©m);53;7;258194;8380320;99,00;21
667;Dona (Roupa Nova);53;7;243356;7991295;200,00;21
668;ComeГ§aria Tudo Outra Vez (Maria Creuza);53;7;206994;6851151;62,00;21
669;CaГ§ador de Mim (SГЎ & Guarabyra);53;7;238341;7751360;115,00;21
670;Romaria (Renato Teixeira);53;7;244793;8033885;199,00;21
671;As Rosas NГЈo Falam (Beth Carvalho);53;7;116767;3836641;69,00;21
672;Wave (Os Cariocas);53;7;130063;4298006;112,00;21
673;Garota de Ipanema (Dick Farney);53;7;174367;5767474;126,00;21
674;Preciso Apender a Viver SГі (Maysa);53;7;143464;4642359;174,00;21
675;Susie Q;54;1;275565;9043825;103,00;76
676;I Put A Spell On You;54;1;272091;8943000;102,00;76
677;Proud Mary;54;1;189022;6229590;74,00;76
678;Bad Moon Rising;54;1;140146;4609835;62,00;76
679;Lodi;54;1;191451;6260214;141,00;76
680;Green River;54;1;154279;5105874;132,00;76
681;Commotion;54;1;162899;5354252;77,00;76
682;Down On The Corner;54;1;164858;5521804;104,00;76
683;Fortunate Son;54;1;140329;4617559;50,00;76
684;Travelin' Band;54;1;129358;4270414;198,00;76
685;Who'll Stop The Rain;54;1;149394;4899579;88,00;76
686;Up Around The Bend;54;1;162429;5368701;52,00;76
687;Run Through The Jungle;54;1;186044;6156567;122,00;76
688;Lookin' Out My Back Door;54;1;152946;5034670;194,00;76
689;Long As I Can See The Light;54;1;213237;6924024;182,00;76
690;I Heard It Through The Grapevine;54;1;664894;21947845;57,00;76
691;Have You Ever Seen The Rain?;54;1;160052;5263675;62,00;76
692;Hey Tonight;54;1;162847;5343807;72,00;76
693;Sweet Hitch-Hiker;54;1;175490;5716603;86,00;76
694;Someday Never Comes;54;1;239360;7945235;66,00;76
695;Walking On The Water;55;1;281286;9302129;184,00;76
696;Suzie-Q, Pt. 2;55;1;244114;7986637;75,00;76
697;Born On The Bayou;55;1;316630;10361866;193,00;76
698;Good Golly Miss Molly;55;1;163604;5348175;137,00;76
699;Tombstone Shadow;55;1;218880;7209080;118,00;76
700;Wrote A Song For Everyone;55;1;296385;9675875;190,00;76
701;Night Time Is The Right Time;55;1;190119;6211173;140,00;76
702;Cotton Fields;55;1;178181;5919224;116,00;76
703;It Came Out Of The Sky;55;1;176718;5807474;107,00;76
704;Don't Look Now;55;1;131918;4366455;128,00;76
705;The Midnight Special;55;1;253596;8297482;200,00;76
706;Before You Accuse Me;55;1;207804;6815126;135,00;76
707;My Baby Left Me;55;1;140460;4633440;143,00;76
708;Pagan Baby;55;1;385619;12713813;126,00;76
709;(Wish I Could) Hideaway;55;1;228466;7432978;166,00;76
710;It's Just A Thought;55;1;237374;7778319;55,00;76
711;Molina;55;1;163239;5390811;90,00;76
712;Born To Move;55;1;342804;11260814;108,00;76
713;Lookin' For A Reason;55;1;209789;6933135;130,00;76
714;Hello Mary Lou;55;1;132832;4476563;192,00;76
715;Gatas ExtraordinГЎrias;56;7;212506;7095702;181,00;77
716;Brasil;56;7;243696;7911683;198,00;77
717;Eu Sou Neguinha (Ao Vivo);56;7;251768;8376000;108,00;77
718;GeraГ§ГЈo Coca-Cola (Ao Vivo);56;7;228153;7573301;138,00;77
719;Lanterna Dos Afogados;56;7;204538;6714582;119,00;77
720;CoronГ© Antonio Bento;56;7;200437;6713066;98,00;77
721;VocГЄ Passa, Eu Acho GraГ§a (Ao Vivo);56;7;206733;6943576;141,00;77
722;Meu Mundo Fica Completo (Com VocГЄ);56;7;247771;8322240;164,00;77
723;1В° De Julho;56;7;270262;9017535;139,00;77
724;MГєsica Urbana 2;56;7;194899;6383472;74,00;77
725;Vida Bandida (Ao Vivo);56;7;192626;6360785;68,00;77
726;Palavras Ao Vento;56;7;212453;7048676;115,00;77
727;NГЈo Sei O Que Eu Quero Da Vida;56;7;151849;5024963;61,00;77
728;Woman Is The Nigger Of The World (Ao Vivo);56;7;298919;9724145;129,00;77
729;Juventude Transviada (Ao Vivo);56;7;278622;9183808;101,00;77
730;Malandragem;57;7;247588;8165048;92,00;77
731;O Segundo Sol;57;7;252133;8335629;96,00;77
732;Smells Like Teen Spirit (Ao Vivo);57;7;316865;10384506;138,00;77
733;E.C.T.;57;7;227500;7571834;82,00;77
734;Todo Amor Que Houver Nesta Vida;57;7;227160;7420347;188,00;77
735;MetrГґ. Linha 743;57;7;174654;5837495;190,00;77
736;NГіs (Ao Vivo);57;7;193828;6498661;161,00;77
737;Na CadГЄncia Do Samba;57;7;196075;6483952;190,00;77
738;AdmirГЎvel Gado Novo;57;7;274390;9144031;115,00;77
739;Eleanor Rigby;57;7;189466;6303205;120,00;77
740;Socorro;57;7;258586;8549393;75,00;77
741;Blues Da Piedade;57;7;257123;8472964;78,00;77
742;Rubens;57;7;211853;7026317;105,00;77
743;NГЈo Deixe O Samba Morrer - Cassia Eller e Alcione;57;7;268173;8936345;175,00;77
744;Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos);57;7;188473;6195854;57,00;77
745;Comin' Home;58;1;235781;7644604;106,00;58
746;Lady Luck;58;1;168202;5501379;149,00;58
747;Gettin' Tighter;58;1;218044;7176909;155,00;58
748;Dealer;58;1;230922;7591066;87,00;58
749;I Need Love;58;1;263836;8701064;123,00;58
750;Drifter;58;1;242834;8001505;188,00;58
751;Love Child;58;1;188160;6173806;147,00;58
752;This Time Around / Owed to 'G' [Instrumental];58;1;370102;11995679;119,00;58
753;You Keep On Moving;58;1;319111;10447868;60,00;58
754;Speed King;59;1;264385;8587578;192,00;58
755;Bloodsucker;59;1;256261;8344405;71,00;58
756;Child In Time;59;1;620460;20230089;142,00;58
757;Flight Of The Rat;59;1;478302;15563967;79,00;58
758;Into The Fire;59;1;210259;6849310;78,00;58
759;Living Wreck;59;1;274886;8993056;51,00;58
760;Hard Lovin' Man;59;1;431203;13931179;108,00;58
761;Fireball;60;1;204721;6714807;105,00;58
762;No No No;60;1;414902;13646606;59,00;58
763;Strange Kind Of Woman;60;1;247092;8072036;72,00;58
764;Anyone's Daughter;60;1;284682;9354480;70,00;58
765;The Mule;60;1;322063;10638390;106,00;58
766;Fools;60;1;500427;16279366;166,00;58
767;No One Came;60;1;385880;12643813;107,00;58
768;Knocking At Your Back Door;61;1;424829;13779332;139,00;58
769;Bad Attitude;61;1;307905;10035180;165,00;58
770;Child In Time (Son Of Aleric - Instrumental);61;1;602880;19712753;175,00;58
771;Nobody's Home;61;1;243017;7929493;144,00;58
772;Black Night;61;1;368770;12058906;180,00;58
773;Perfect Strangers;61;1;321149;10445353;101,00;58
774;The Unwritten Law;61;1;295053;9740361;144,00;58
775;Call Of The Wild;61;1;293851;9575295;182,00;58
776;Hush;61;1;213054;6944928;168,00;58
777;Smoke On The Water;61;1;464378;15180849;90,00;58
778;Space Trucking;61;1;341185;11122183;153,00;58
779;Highway Star;62;1;368770;12012452;97,00;58
780;Maybe I'm A Leo;62;1;290455;9502646;110,00;58
781;Pictures Of Home;62;1;303777;9903835;175,00;58
782;Never Before;62;1;239830;7832790;113,00;58
783;Smoke On The Water;62;1;340871;11246496;80,00;58
784;Lazy;62;1;442096;14397671;131,00;58
785;Space Truckin';62;1;272796;8981030;76,00;58
786;Vavoom : Ted The Mechanic;63;1;257384;8510755;51,00;58
787;Loosen My Strings;63;1;359680;11702232;135,00;58
788;Soon Forgotten;63;1;287791;9401383;119,00;58
789;Sometimes I Feel Like Screaming;63;1;451840;14789410;179,00;58
790;Cascades : I'm Not Your Lover;63;1;283689;9209693;179,00;58
791;The Aviator;63;1;320992;10532053;194,00;58
792;Rosa's Cantina;63;1;312372;10323804;57,00;58
793;A Castle Full Of Rascals;63;1;311693;10159566;75,00;58
794;A Touch Away;63;1;276323;9098561;186,00;58
795;Hey Cisco;63;1;354089;11600029;132,00;58
796;Somebody Stole My Guitar;63;1;249443;8180421;100,00;58
797;The Purpendicular Waltz;63;1;283924;9299131;128,00;58
798;King Of Dreams;64;1;328385;10733847;96,00;58
799;The Cut Runs Deep;64;1;342752;11191650;168,00;58
800;Fire In The Basement;64;1;283977;9267550;150,00;58
801;Truth Hurts;64;1;314827;10224612;153,00;58
802;Breakfast In Bed;64;1;317126;10323804;70,00;58
803;Love Conquers All;64;1;227186;7328516;182,00;58
804;Fortuneteller;64;1;349335;11369671;184,00;58
805;Too Much Is Not Enough;64;1;257724;8382800;75,00;58
806;Wicked Ways;64;1;393691;12826582;133,00;58
807;Stormbringer;65;1;246413;8044864;54,00;58
808;Love Don't Mean a Thing;65;1;263862;8675026;92,00;58
809;Holy Man;65;1;270236;8818093;155,00;58
810;Hold On;65;1;306860;10022428;196,00;58
811;Lady Double Dealer;65;1;201482;6554330;84,00;58
812;You Can't Do it Right (With the One You Love);65;1;203755;6709579;63,00;58
813;High Ball Shooter;65;1;267833;8772471;169,00;58
814;The Gypsy;65;1;242886;7946614;180,00;58
815;Soldier Of Fortune;65;1;193750;6315321;115,00;58
816;The Battle Rages On;66;1;356963;11626228;89,00;58
817;Lick It Up;66;1;240274;7792604;93,00;58
818;Anya;66;1;392437;12754921;149,00;58
819;Talk About Love;66;1;247823;8072171;113,00;58
820;Time To Kill;66;1;351033;11354742;83,00;58
821;Ramshackle Man;66;1;334445;10874679;140,00;58
822;A Twist In The Tail;66;1;257462;8413103;168,00;58
823;Nasty Piece Of Work;66;1;276662;9076997;121,00;58
824;Solitaire;66;1;282226;9157021;112,00;58
825;One Man's Meat;66;1;278804;9068960;57,00;58
826;Pour Some Sugar On Me;67;1;292519;9518842;61,00;78
827;Photograph;67;1;248633;8108507;117,00;78
828;Love Bites;67;1;346853;11305791;65,00;78
829;Let's Get Rocked;67;1;296019;9724150;50,00;78
830;Two Steps Behind [Acoustic Version];67;1;259787;8523388;150,00;78
831;Animal;67;1;244741;7985133;78,00;78
832;Heaven Is;67;1;214021;6988128;138,00;78
833;Rocket;67;1;247248;8092463;153,00;78
834;When Love & Hate Collide;67;1;257280;8364633;56,00;78
835;Action;67;1;220604;7130830;184,00;78
836;Make Love Like A Man;67;1;255660;8309725;193,00;78
837;Armageddon It;67;1;322455;10522352;62,00;78
838;Have You Ever Needed Someone So Bad;67;1;319320;10400020;171,00;78
839;Rock Of Ages;67;1;248424;8150318;198,00;78
840;Hysteria;67;1;355056;11622738;157,00;78
841;Bringin' On The Heartbreak;67;1;272457;8853324;67,00;78
842;Roll Call;68;2;321358;10653494;51,00;79
843;Otay;68;2;423653;14176083;175,00;79
844;Groovus Interruptus;68;2;319373;10602166;117,00;79
845;Paris On Mine;68;2;368875;12059507;176,00;79
846;In Time;68;2;368953;12287103;194,00;79
847;Plan B;68;2;272039;9032315;166,00;79
848;Outbreak;68;2;659226;21685807;106,00;79
849;Baltimore, DC;68;2;346932;11394473;53,00;79
850;Talkin Loud and Saying Nothin;68;2;360411;11994859;124,00;79
851;PГ©tala;69;7;270080;8856165;71,00;80
852;Meu Bem-Querer;69;7;255608;8330047;107,00;80
853;Cigano;69;7;304692;10037362;69,00;80
854;Boa Noite;69;7;338755;11283582;96,00;80
855;Fato Consumado;69;7;211565;7018586;115,00;80
856;Faltando Um PedaГ§o;69;7;267728;8788760;124,00;80
857;ГЃlibi;69;7;213237;6928434;71,00;80
858;Esquinas;69;7;280999;9096726;76,00;80
859;Se...;69;7;286432;9413777;105,00;80
860;Eu Te Devoro;69;7;311614;10312775;80,00;80
861;LilГЎs;69;7;274181;9049542;150,00;80
862;Acelerou;69;7;284081;9396942;52,00;80
863;Um Amor Puro;69;7;327784;10687311;77,00;80
864;Samurai;70;7;330997;10872787;174,00;80
865;Nem Um Dia;70;7;337423;11181446;106,00;80
866;Oceano;70;7;217338;7026441;125,00;80
867;AГ§ai;70;7;270968;8893682;185,00;80
868;Serrado;70;7;295314;9842240;93,00;80
869;Flor De Lis;70;7;236355;7801108;93,00;80
870;Amar Г‰ Tudo;70;7;211617;7073899;84,00;80
871;Azul;70;7;253962;8381029;96,00;80
872;Seduzir;70;7;277524;9163253;113,00;80
873;A Carta;70;7;347297;11493463;67,00;80
874;Sina;70;7;268173;8906539;67,00;80
875;Acelerou;70;7;284133;9391439;163,00;80
876;Um Amor Puro;70;7;327105;10664698;109,00;80
877;O BГЄbado e a Equilibrista;71;7;223059;7306143;118,00;41
878;O Mestre-Sala dos Mares;71;7;186226;6180414;177,00;41
879;AtrГЎs da Porta;71;7;166608;5432518;134,00;41
880;Dois Pra LГЎ, Dois Pra CГЎ;71;7;263026;8684639;98,00;41
881;Casa no Campo;71;7;170788;5531841;148,00;41
882;Romaria;71;7;242834;7968525;87,00;41
883;AlГґ, AlГґ, Marciano;71;7;241397;8137254;116,00;41
884;Me Deixas Louca;71;7;214831;6888030;181,00;41
885;FascinaГ§ГЈo;71;7;180793;5793959;182,00;41
886;Saudosa Maloca;71;7;278125;9059416;87,00;41
887;As AparГЄncias Enganam;71;7;247379;8014346;199,00;41
888;Madalena;71;7;157387;5243721;200,00;41
889;Maria Rosa;71;7;232803;7592504;186,00;41
890;Aprendendo A Jogar;71;7;290664;9391041;117,00;41
